timestamp,transaction
1497516347,976baac84391c68f678b89f98facf0d6f6fea33d3b42c1b4110fbe47bf1cfb34
1497495059,a11b884aa1abb05fcc4d88ee29fca37cc182dd0cd5bc7d15cc0ece1722a8602f
1497494114,84af2fed9d79f1ad6ee723b598f6fa56f609c11dcd062510460dbf2065789df9
1497462084,1adb4e348e6318f461e10d1924520a7843749f24d2670944af5aeb004a52e6e0
1497460593,2acd52e155b1220273f0398a0625e30231f44fc715c0a19e4a1f329e598fef4f
1497460593,6bf8f954d9e799f70cab79a2592f57acd93c3206a307a2d74a0693ce8192470c
1497460434,438f057b62c51f976e8e90198b221295ddbfa23b9bfe6624b194a612c66121d1
1497459831,59abafd7724a808e4e2ba49a7db2b5a383063581867a15b9183e816d0bd0f0bd
1497457184,dc4051b053106ca55135c140321c0e151b260ac2f9c139c319c98d57d149ce80
1497457118,82790534d433b40b3b45a83543548ff476b59edc17681c0abda56e26abe2edfc
1497455940,0a66d008792727ab50bdc4fe291f2e3a2ed69a5df6b7ea1c94d885344900974d
1497452838,e1d873e4dc3f5be740f5050b0fc06625d49f40a9482df31c07b75179fbc6fc35
1497449246,196fe20b6e5ae56111bd36b6af704a1349fed31feef3db9eda578acadcd59e9f
1497432760,040573c0ea650baf2c7418c431703d91ab703c5ad47c1d88d0858fbe3eb0ef3e
1497430235,066b35d59082c82368cd21287b1b6cb26d39a9e150d45472b25b56c5a0db0aab
1497427244,9936b783e1149a118a1e48b145b984305e86f1591180bbfe6001c4cb11772325
1497424362,e6f5cfc2aa84238e8b2555d40475092ba5a64bc6038a35683c6f3ed5e6ee6eb7
1497418037,78d56d97b2fd69eee8113cba6e11ae326fb4755f0a1e77054522ba52a1308ace
1497416728,252b3f00dc3244e4e66dee04442254a33025d377afb9579792e98f33c830cdd1
1497406216,46b52af11f58e32e6e5afe091d63d2e74ed9a13a7c4de5ed0ea19b9acebfabbc
1497406216,62278c4d31e186370f30a810c8380a5890742b001c30b0d3c451df59f88a9434
1497406216,c53ba6f7e331ed3a10355cbf62bfce93cda3d2f0f823663a266f4fc284467634
1497404946,38c7801b9b8794c3f76a3798f5f4d347e861916de83f5725c3d5332243ad0ef3
1497404946,8c477b41cddcece03b4cad5e095e7979dba8e893475b70150e7661561e64e6b9
1497404826,72096431266961e870d227606936840d77dfd6fff297afa2bb9676a03c260adb
1497397440,49f345d1357acf09f8b601115f42cd059ef53320059f60e2bd3831fb1d30b251
1497397331,79e3ca6122a6d884d94f2d0f9d8e5ebb5bba3f69810eafdd918c81419e0ddb3c
1497395599,f5f78f1c382600c920384a39ac3e9fb394db7a78fb652c1629f21d3067842303
1497395460,3d1459eaa87ae6f110ac61bfddfd05290ca18c9c09e19fe58365bbce03f2c844
1497373612,903c7cf78e10c654db66e27287ef8df2385e121d5ccacb9787360d6eaaf6af58
1497372631,89c2e51fa362b7f0807205d05e4b540e1581917d6337d3aa83b22fb014901285
1497368174,5ebb03aa6e491ba60aceb1dcde7badecc0a79fbf50de0ef4df1586b56f14099b
1497367286,d8a4401aa61ad4bc09dbc0df2f7351fbf222302c2ffe0e4522deb0c2a1d1a557
1497364839,57d92df2ac6bf6a6aa007af0b793b8375575fcb1eb28f646476e08413bfc45e5
1497362573,9c5e5bfc9fc04d495608f3867d93ed2f364f8b91e9f29ef8fddc65e7e0e7e2fa
1497350059,59d9610260fa75e734104b149b16fb5bcf7cbdb2dc1a2cc7882f5c5c592a5faf
1497348415,f74335880901bea38b66ec94453b0f3f6fd899d278d05b9f5f6d993cf9bb0ec0
1497337688,d26cb7a042d53d92ed5224ceb220dc888374994511604f1cab9f112fcdd1e9ac
1497337688,f91c04f82ee48945d3b2d2d53d92d24148fe7532c9ef10ba1631f95c16856897
1497335085,f1ea81d054331293e22049dfcd810a27068f8ba263db504463ad3df929c2f7dd
1497335085,2b31a3e47f567a9e189df8d60d23c6a599f12cd13bfabdc0df4dc62c54932c30
1497324541,142640af354735b0372b7b2dfcea5d83d28c04d39724226895cffac95e5e9402
1497323091,0d47bd4ad65565912756554066e257b493bcfde0952b606bc66802d9d8ba28b1
1497322769,1114ecb71072c897b55dc24764242470f438652a4582c4dd70a783fccd8113fa
1497321860,8b18566b0ddc86b242dcc4282bd7e60601b67fc1595e88151c16d88dcb1a038b
1497321860,22c414a7103d8c514ef379603b072eac222837b78b918a921aa60304bf3740b9
1497319342,668bd65559e3a13aeba132c321fab944ae8f9bcaf4b5eb3e6e39fbe823290189
1497285183,4378cb4c5896126f68a08cbda3ca982051eecb743973cf90a84e203d9baa94ac
1497284412,1878960d10739b69439e7a8536fec25b7b7bc48e72f406f7b3b66af98908b85d
1497274723,760905741c67eee86f1ddc6b2a50b6fc83e10287cd81381ea2f624669e3bea72
1497272675,85394550040786cada4bd4a4a6760d5128ddead8d3902f83dd726cbbbea49789
1497272675,c08b6b5cc52b4bae2d3c0d85b80e49f689295d63e42d8121f161f9b7ed7feada
1497271905,adb09b64ab0e43022b11d197662dfb4e13de70e7d95d3faaf8b384012d99b231
1497262683,ad303a3f1d15dc8870282ac4dadf49119ab8e45030ca997b2dcedaa40cee38b4
1497262683,9a43cde9c6ed155d961fc28860fa83f3c864e3b48870d6587e39d77e027fe465
1497262555,888246c5e011ca4f8d683b552f0ece69ed1c9362cfb069334f4fc11f1209bac3
1497262441,5eb8dd8af26aa55d834144de6d81145a87ff5ea5675bb9875d2f3ace3ef26ff9
1497262441,1375498462150f6f56225caafaa0db2e8a104274cac0cffc4d9c73e581fb9064
1497261067,c86f27571fcebef7651b248e6febd4f5e2dbd9d5914e2eb83dce1db6f297278e
1497261067,b8f9ba6a5cda3c234b7c24fe47901d0d86310cad9418f26ab7c0514732d52970
1497260651,8c51e11ebee521fb3a127c7dc49bd6d4c7d8ae157414cc59c6a18916c55750c3
1497260651,f0ce3c6843a497ebf054d41fcca2b601e4530c7106dc62af9f84a781d2ac4ac3
1497259933,64d3dc6e34ce74767f29050a9c90e0d33caeece4866919617ab5490880353542
1497259933,f5eb4370d13c1861154b5cf085ef570e3b6155dd2feaf3545b96ad7999d5913f
1497257797,21e84519796e1821b7ae7fc418716a33178189e3b1fdeda81a330fce5a19764a
1497250413,5129e7fa27c35e6408dc7ac42931f4a82b48564ff0f224975ca89f6f61945dfd
1497250413,52475ecc15a909729e514bdc8ca08a8504f68d936613673673414f836956e421
1497250228,389a46858255ff810fc2b81711b1a5fef1dd5c08c2e4b79d6da118b443563fd4
1497250130,48de797adfb364f04da8a096c895b2396ff927712bcdcf571ac1467d830a225e
1497250130,c7b95d61a4a50834f585894cdec6e1e4f753936983ce9210bb4cdbaaa8f7fa33
1497247910,370c55d3398a21f0ecf5ef84d52b2cc41af3664e7624e45c0a1cf9f109c5e8f5
1497242650,2ef6e917075610938be640a8101f5f54de89150da259ef30b74e76c8a6f973f5
1497242650,c5c32c779b642065785d4ed5669174d1bcdc962d43f1448c15b72db9b64ba2e9
1497242592,7c7c7fb139fdef4315543bf6ae5bfcf59fda803b4c4eb4744a70a84fb9760a6e
1497242339,e91ef3d6f5491071ddd3ce250c1fbcde034c94912c39c541a01744365c179d23
1497242260,0d5de743fd95723129130f05bdc6feb7e947b0d6cdae6534c0a756153b846ce4
1497242260,c9f3bdfb8911d25e256b7d9ac8316a5203a416dfc2fa1303297a0d99b79fe865
1497241137,b646756d7329912e5b4f4594beda2c75bce3751b839e6b26bcb0bb2830d7883d
1497240586,d6c1939e1de61fc73f028c210dbcd4be239f4e4420a986e284a2c2029e575aca
1497240454,2710e3e8f92b90f44a1bcdb295c19381da6479934d912acc879cfc43c75d6ac3
1497240200,11e9a923ba39f7e3419154d0ef15dc333c321b8ce0abc0b8397fc59018fb9d82
1497240005,9da69574bad7901e010c35be7765cb42d5448f02edce33b11d65b1221950bdd9
1497240005,d4ca5f0d4ff3c163881d210002195907b2f6e5a424ef2d3dc7b5d606866a62c2
1497238573,4f8b4d2e2ec836ee641adc7d7b24f88c1f77f3edb01c4356238d039a0777c4a1
1497237460,ba2622c87ba0dc00f9eb20c230189f638a2a406c2bcddfc647272eef729a7bb7
1497237460,88a82ec2341d9393f8dbf8d9dd99dd45879c03b6461afe1d7a7b820eccbbfeb6
1497237460,9198d79504dfab947c105d8542565a3c52a3aca3de51cdd979aed3d3fbff5219
1497236564,36dc77f909c514fdc2a0c8f671389bbd897fb2f1682cf218ded9bb2c03f6bd9a
1497236564,1bae6098bbb2872785ee466ea9ddad2abdc598fd8f43c29651faaef9cb19565f
1497236564,dba4aef15bd291ec9dc3bbe1e36636fbe8cfebf8fe424a7eb68bb3646bd22a4f
1497236404,0f2551c8ab8f84d0bb8c4829f395dbe6547645f23d12000b9238f00a7e94bfed
1497235858,5aa9be14d9b50d6a53a048e66c74878ad6568765d9a01475da6176586b7c1f3d
1497234186,c3b56f3d0edfda9dcc6436f541a3a0d652804f9bc14bdc956770ac9f1ecf783e
1497234186,38623c88c833f386c45cd3c06818f06657be9e98f1449d6fe0ce35dee124cf2a
1497232628,5308bcc5f125e7284856e7d179da90d6c1d67473c66a9976249c7c66fc54e45b
1497232438,0f2e241f4550b02f1e5e720257c1a550bfb7626194816ad8265da7b9e32b2db3
1497232438,32e88ba23af20a2c259e076c434c3d8e4e4c104c8592fe0d59bc97da0ab76e55
1497231250,dae52350476e3465cfcbe5bac01b4f0cc179362fa0576ad93a30175e0251c16d
1497230756,05a45282a66047a1a49afb335d35cecf9a36cee256ff3f4564c396dbd07ec804
1497230026,cf574ae7bb212b58a3f390f1077f111288ab20767223b2d35a035b4ff61a8e9c
1497230026,e1d377a62af29e0eea4274b1b5465363f3a5aefbe456f577ae9f45abd5c39c52
1497230026,0bde84946c25ce9409cd238eb21cd19dd59a2a9cacd0f9722123fc84e13226a1
1497229898,1f8e05ac331f4bd1c52693ff1e486cadeb501f1a91fe4655b19fa24fec71f691
1497229019,f8a3a7c147e244f258d0425a955177c2a430ac54c1f945da32b89e400147980a
1497229019,796a205e44df1c47926c36b3b633752424b1ad9133385ac9d7025a3b65724ff3
1497229019,171f26f0a805ad80a299fda28910b41c3ee2e3bd32632d59006576983c639b58
1497227331,cdb12607e1dc9e33af742972bafb08218114c8046cf4b90542a4596eaf4c822f
1497226196,e9de2d9912f656c3a0e3e6fb3f40906c50b93f3f323e5bbee4e9f6f6029e11fb
1497224942,67bc033bc6539a2423f327c5d006503bbfe998c29e34c99638dda4a7b41060a3
1497223156,3c43cd6d9f3fee3ec2ccec21fa8559ab3d37ae8a38fe85d70cb67a5cc6c8f4d6
1497223156,2c7648fb710e27dd2971a4d27f3cdf85fcfe7b41c58723752fe37ff7ad9a9d6e
1497222884,47abd7f0fdb26c3440c32e18e36210ab14ee3d6c6f61e772f755462f2e282357
1497222365,fd45ceb1d61bd47f2483fd89d088025dd1a026375e9fe5958d230afac9500d18
1497221455,1986e502b364189675af68f8e34fe34f9d80d59452d10bb33a7903f85b4259a3
1497220422,7a8cbea3bf1dfaebaac41b417e879fe5f97648261753fab548b320e3af8b27fd
1497215599,5cfbeee78896ef5562d72fa6f1fc68b0d18fb3ac4322deb5868a4873e7d47b06
1497215045,6f57221c99c0ffa2745d467dc5510f8c956caf09c4d64b517c3715c5bbd50eea
1497213549,8c97dcec15c52cd21e44c70f5a1f41f91da46a83bf5ce24c9add4d3c39a21dd0
1497211792,ec4b137c942e7bf0665e7d805e35b79a905fea5d7ab54d6561a47e45b2cfc58b
1497210344,4b9f95caad8d2ff90cc5ee500b001ae8c0c3c0134c18e1b04809e9e43e0ac23a
1497210344,6444572ad393261e4ac3d9fd0cfd678cb5656698c0363430cf4b98dafc389fa8
1497208195,57ba1a2f281b5badd79c01558a7c3e372a4456ea1d963b55d90d52e275940231
1497206880,317498a8436d39b4f2cfcb3d00825c82acca2189fb7586b328fc5444af0c1a28
1497206630,d325fb3dde584ff7f3802721cd623ee7d947fdc9cee3c39c92686b6376aed0a7
1497206483,0d476dc9020aa558192e2eafc8d3c7636ce6cbb806edee3d47fdd34f21b81be9
1497206089,feb64163ec21d3581979fc8ce0817651e8d734dab609934f7515e96390a64912
1497205320,ac04a5ef7aad9c685a49b8ed25712000e527f129db11864e0d7b1134e5f48002
1497202629,35956f3ec4b71d69ca5d279da597f9fd781b604224ce03160473285d10d3e58e
1497201193,c71231afeb02fb0a8247843ddebc6915e5b2c0041b289397434d51374f229cff
1497195855,0b08733ab79a52daa735fb470190bf45338a9e63f434efffec4afe7702ff794d
1497195855,9b48af52733679cc0e1aea4f435b7e16ff3feace4eba2b283454d4cbd8a01800
1497195697,2ac0678c58caf0fbe47b49e67c760fb0b0a5523fa73bdbd0dc3cecef1b02e8d9
1497195697,aa898130a4da2e627058ae4a507138e5d8eb4c0c2b9abede03e18864ab50441f
1497195697,9d7da91836461aae74cc1504d1f92c61c7b9bcdaf3a25d7e89f012aca551ea5a
1497195490,726eed72b13aa3e7015873a4c23efc77d86daf7a4739db7ce3215059b46b09ab
1497195482,0440d46c43e33c5996c9cb714f2ded3aeef111e61e7876dc14aeb4302c91595d
1497195248,0c55710b57c16c841987f3015bb215d72b739dcff37cf28ee917ff01d5b92087
1497195248,72e4079600e70c88d113ddc1791820d63a3e4d172d0955be48c8ff4cdeea4a89
1497195199,b837edd4d3c5ead2ddcbf8396ae4be273d65b400b3f181bbfca8649ded0c92d3
1497195199,43e7a3c18a11de4a61218e6e5a5c22e3a1220eb0a21f09f44f1a466e9f65d3c9
1497194154,bb2073cd5c3f7de3227220fc4f18ce21c04a6450cfc3c1234400d69748234ad3
1497192822,6641487e259e93abc41d55c2f2c01d569fea297cc54787f830dd4ffb1b0969f7
1497191031,729ffaa6fcca898b72d62b8ed628f9d7c4786a06768ae1c869188c248d1c0fca
1497186555,de9a209a4afffe97c5c892188553b3f5a763f8c244e0ac26aa7fa4f7eed1ce5d
1497184967,c645deb0726a1018b6b32e97450393c276cab41d64ce7cd3a8df5ee846145a09
1497180456,a8a33028e309472a8145f7e503bebe95d3c01683741ebf5f6e061a3a238b0e6c
1497180456,a39a49a875c9ad26890e8a0ea6d7e3e58beebbe788c553d1d86c3734defc743d
1497180064,80949f98d4ec6ee777af38f75230170c862819a469e0bbbcb78afd1b07a3767a
1497180064,21e45b35916dad0bc619d271b9a9eb3b96218bc77aa10aed037ee33fc666033f
1497179930,15e0656d5b3784244725d03b8d045adc0527af0a35124029a509afdd0120b13b
1497178810,8345201aa73cdd8676f7f08249d9a7631c082df771847f58f0455ed4367358ae
1497173202,604836430df71b57c2eb545cab500c83806eb98c8f293b0032373bf236971536
1497171597,bf3d772d74ad23a88f72f077fc2457c0705f8d2e74b17810ce2bc546f8cf25fd
1497166103,fb2109c586a787cbbc1a0347617faa3b88c1699d28e31f763c365311f3e8011f
1497164244,3eb89ea1fe4c6e2604ade71ac2dec72f5270258b76390670143c1dd1168a17dc
1497163946,46c419ab55605d126973ece1839c771d994a66c503d3adb14589dbdc9ecd23c7
1497157928,41acc13880b0a0ce061745496cb0f7867bf61384978655c82b860fc9159c1557
1497156140,12027781e348e01db582a0d607e51d8f2b181def00013ac730cb38b7c16010aa
1497148417,362edecb100945a0fea19076360674587c81163f9beb9106478035c064e3bef7
1497147561,063a72faf5c62f044bb4daa9f9804536796f6a93c2a143ea5aaf10892b0a997c
1497147561,562353efac0600170929372f73b843c753968fea56ff34266f7c54179e68e12e
1497147144,fb441388a7854886834cb10339ca16c11ba39dd180805e7b4b53c61e44400cb6
1497147144,94d4563d2a2f199b5e0449fe346c0db470aec9a63e4eaa6c3b875526d16dc561
1497146148,9415a2ff82241a967abda75eaa714cb57e4a335fcb95356a2e4683e93ab28cb5
1497146148,c10329fbd0c1d466fa607e2d4f2193f566dd5a44cd63f32d99cf80521bfd5076
1497145389,0c5f7c93a37b6c9523d384222dfba695455b4bbfbaebd340aef58a79e412c959
1497141202,b33bb40fc09fbaddb1bbaa7fad33f26fb39d2b491be7fe2c27c0b035b5cb421a
1497139235,d98de318229a48b40c2434cb6aef080de14bf4a37356ddb12c7066770f3c7e74
1497138766,7aa763c0dc2dff18fe0cb64ecfbf1417367e42009dad6f6b085c80be20a5235b
1497138766,42fa5890cdacaf5393e0ff7a51a7f173f39650b1c3f981cd0330673c8264b75a
1497138414,972aa7de755b468a0bd5614f4f7b0fe8cc2ae9ab0d0bf3ba06231c6fbec204b9
1497137493,14221c64c9858530caa6eeb6b6b5e616754f9a40799b9bd7813b39ce489fadb9
1497137493,cdfd98b3f31da0197a2ac4281ab00e6a9de8f1b710110b8ae8f93991b27e39b4
1497137298,78ff20db364d02e9ed49d5048e494aa85842ea83095060bfb5f98262b44a8a7d
1497136794,4d0361096efd8ddef1896db0ee0d2d9f68d92301df0dede0b770718f2a1e07db
1497136212,7766e5ff8d60783e3a47037b27d8d9a5ca0c32b8b9f43cee068699a81142b651
1497133590,350437e1fb36c6cbd8b8edd474d27130857600dfe29ad6fb24c44e40681dd8fa
1497131914,069699416070b4f47ee8f37dfc2734ddc44840ee05e86c6fb2aff6fe1bfdeeda
1497125083,1789f339e9cd4825f3d29bd07a51d03e59df0a92a92a91ab13ecae03ab6b7017
1497123557,00eeb5b6c7eb45214616b7ef50c12af8289d4bdfec67075eff822586a53d26ed
1497121580,645bc8c75b2da9568c53c76d9b2309a9c5465c5cedd7aa840435e39ad933fac5
1497121580,ceea5293e4eaf06650a6eb535c04581078d6959ad02bf4f728df65737067cd87
1497121580,808e4b51822c8098d2757063a45ae63527d5ecf4c40625aeb9314a0ee4510670
1497120749,40997c3f05eb6ae03e916e5e225f046c83c13ecefa4c85fbece368d50f9f5b5b
1497120028,79ad6077e3439e16181ab8afc752e82db45295ac32097f05df55ad0fc01c4cbd
1497120028,3130bac24e5d5239589ea3ed709938763ba3e6b57af49ded26c511798375f69c
1497120028,218b807816668265acb77cd55c93a8374c0606e298ddce998a3ccb27cc507a91
1497118378,68314ed73fd6cf7726d40b119b3b453b418a78d4ac688852b3406c5b71c9762f
1497111930,1d8d2f2995a529cb03cdf049735171ff0859616f5f72c4c4f91d9683e3d6e1ac
1497111808,38e9559fd4a4d90f9f18804990a87a980b91eca3bf9fd0a5c6e59e6eb782631e
1497111808,5e9bce4c01d54583f5156cabba77345c0c08de4b07643e016279c2411057d117
1497111808,740d8152d8bb185245125dfad534b863abf2ccdbb228c2f3526c64a92887f801
1497111721,037004a2b937c809632e9f3ea236087f3a20c1e0ef87e8285160aed672b8aa95
1497111721,edc0559743da9005d85674de93a7006e108d8593818389ba83acaa4e5fb756aa
1497111602,11e73efb18f019db3492c7c05627dcdbd4bdafa32111768875044bbf1b02fad0
1497111602,3e198a0a7338cbfa1131c7b12805f431953c7c5a8ac7b9d19de782840e679dc1
1497111602,2dd03a1291721bf0f5e21943c69651bbb4dae2c78c01122cefed089f27f7b88f
1497110551,f8301acc5e56110fb5a24ce99f78586f9d7531cf89656d0edd0c428da0ff99ad
1497110551,2869d237910112f10e27785cfbcab1a2fc243d047981921eaed647ccf6372028
1497110218,ad27bbb539999230fee47d366eea3f8bc7f6d304e8e358e5ee7a1d729ba56883
1497110218,42738d530432aa9bc58fedd97cef31eedd2e6a2c7616dfcb60b7290d4ab1c639
